,Season,TeamID,Seed,OrdinalRank,PIE,FG_PCT,TURNOVER_RATE,OFF_REB_PCT,FT_RATE,4FACTOR,OFF_EFF,DEF_EFF,ASSIST_RATIO,DEF_REB_PCT,FT_PCT,WINPCT,AdjEM,AdjO,AdjD,AdjT,Luck,AdjEM_SOS,OppO_SOS,OppD_SOS,AdjEM_NCSOS,Season_ELO
720,2015,1332,8,29.0,0.5506897864796821,0.519681876569972,0.14963114752118978,0.3002948551163834,0.29860354995808513,0.3501300410252757,114.64076014607312,108.80124193926193,14.805986441899567,0.68303148277117,0.7766761894862113,0.7272727272727273,13.88,115.2,101.3,66.6,0.119,7.28,108.4,101.1,-2.34,1839.7031302093148
721,2015,1329,9,46.0,0.5476945590717163,0.5056055219632407,0.16649261666469034,0.2672975493455642,0.4124740011826,0.3591959729979717,108.74931330915281,102.80897955608344,13.384106417067532,0.6702864031511784,0.7243002744769629,0.5666666666666667,14.92,111.8,96.8,63.3,-0.045,10.42,108.2,97.8,-1.65,1813.4456848925136
722,2015,1326,10,42.0,0.625826325808645,0.5473477233917216,0.1472051446243552,0.33459815669137366,0.35155219317735603,0.37539283582765554,119.57203862770342,99.48525598492844,16.404271241214346,0.6891749617124765,0.6651867781770188,0.696969696969697,20.75,115.6,94.8,65.2,-0.043,6.76,108.1,101.4,-7.41,1924.162861939191
723,2015,1140,11,41.0,0.5747491233891222,0.5348645873311436,0.14250276656199493,0.34185684867263066,0.4306364405969573,0.382538362397026,122.29021119577803,108.54469064529451,16.4931153070169,0.7173830458128838,0.7650340810197952,0.71875,16.69,119.4,102.7,70.4,-0.055,3.96,107.0,103.0,3.78,1818.631645035956
724,2015,1279,11,51.0,0.5643216435713024,0.48705788107159725,0.14241851287701585,0.3451489093518175,0.3856381148263708,0.357303279742212,114.39748900482746,106.03077354653237,13.995073489011919,0.6854675994902331,0.7753631172714872,0.625,13.88,114.5,100.6,66.2,-0.033,7.1,107.3,100.2,-1.19,1781.6291118857696
725,2015,1459,12,48.0,0.5909785334129484,0.5195206118849077,0.15213191840005835,0.28711067165309884,0.4018275616004652,0.3635374929246673,112.0216656637452,101.87788727526657,15.633562684604545,0.7319281581364808,0.673979195759123,0.8125,6.72,105.2,98.5,60.5,0.122,-3.98,104.0,108.0,6.79,1573.1405106724849
726,2015,1217,13,65.0,0.5770971851756602,0.475553027225146,0.15956295409909574,0.31898961457060626,0.3902043513110239,0.35244052502560713,107.07312842987531,98.52929209747526,14.76918416866188,0.7234646584843742,0.7182070462189613,0.7407407407407407,9.23,104.8,95.6,61.1,0.091,-0.18,104.3,104.5,0.36,1685.0909069364543
727,2015,1209,14,70.0,0.6334665549878263,0.5213525802574605,0.14563185158260142,0.3037862708061694,0.39298980562092756,0.3646547200030076,114.4134448525498,100.88036993017761,15.164132347045356,0.6561128615628186,0.7211417305561033,0.71875,10.32,111.6,101.3,62.4,-0.003,-1.47,102.4,103.9,3.63,1662.7777487403973
728,2015,1411,15,130.0,0.5194729824516926,0.49540648745014493,0.1712104341326126,0.3382055226120043,0.4750976833764914,0.37987096054208563,108.92344537606873,107.91841255560753,12.371847471036352,0.6647708512915127,0.6484530769474641,0.6470588235294118,-3.84,104.1,107.9,63.3,0.128,-6.74,100.0,106.8,15.16,1439.8474579038914
729,2015,1157,16,131.0,0.5646924235095774,0.5024202624518674,0.15054661835147518,0.34846873010490376,0.404015155244959,0.3689007788763403,114.89946975015341,105.03722045185452,12.762662111917592,0.7246134671937119,0.7053820192419894,0.6896551724137931,2.38,106.7,104.3,64.1,0.006,-6.45,102.2,108.6,-1.05,1447.026512839662
730,2016,1314,1,9.0,0.6359421393640016,0.523433039963707,0.12994430139939875,0.38470477015148014,0.3236846066486215,0.3673529363629219,122.26994669188491,103.77189054164674,17.62897316265559,0.7042387374815081,0.7402973804294117,0.8235294117647058,29.82,124.4,94.6,70.5,-0.055,11.45,111.7,100.2,3.13,2043.03612012157
731,2016,1462,2,6.0,0.6198897547316321,0.5192803064168942,0.15051332839008907,0.3486191581168949,0.43586332425161584,0.3804437849254013,117.87729606764398,102.76020371390707,16.158052133952335,0.7402528236414139,0.7177741383694534,0.84375,22.52,117.1,94.6,71.9,0.047,8.16,108.2,100.0,1.73,1932.9788563538589
732,2016,1452,3,10.0,0.6185829685982634,0.5013412807322095,0.16207783160143024,0.4158342527803647,0.4704352224033997,0.3947881041098243,117.01182379132102,99.21857080576093,14.329395958951853,0.7337137464779158,0.6693017583676728,0.7647058823529411,24.45,115.3,90.9,69.5,0.003,11.24,110.9,99.6,0.72,1915.4209029015585
733,2016,1246,4,13.0,0.6517317658488044,0.53897994202034,0.13511961098672956,0.37417245992160497,0.39331401568324736,0.3832034738916265,122.36160508822815,104.44645148964328,15.04801919848591,0.684926630430988,0.6819219051542152,0.7647058823529411,25.14,121.8,96.6,67.4,-0.046,8.37,108.6,100.3,3.19,2042.2228116426088
734,2016,1231,5,19.0,0.6302563435696311,0.5870310147794776,0.16954472214160862,0.373888262119905,0.3437225037896172,0.40353461443961675,125.32825527963294,105.31184436183408,16.43354925530295,0.7173638301734384,0.7248543427566454,0.78125,23.05,121.7,98.7,68.2,0.0,6.4,108.8,102.4,-3.12,1905.2543619425255
735,2016,1323,6,37.0,0.5556589784942764,0.5351589758498325,0.1279375269277073,0.32158663722879555,0.33526579120119526,0.3606551681977982,121.0048427906757,113.32278571450874,14.969426722141,0.6892517289514493,0.7136154410526276,0.65625,16.6,120.6,104.0,64.6,0.054000000000000006,10.75,111.3,100.5,-1.64,1874.1453388164698
736,2016,1458,7,31.0,0.5580640109856595,0.49506231439190707,0.14481220245162335,0.33263765477183194,0.41442974360427093,0.3629199688646757,112.16820225076266,105.164813828078,13.296802942181062,0.7211842959217513,0.6887096289833469,0.625,16.55,110.1,93.6,63.3,-0.022,9.57,110.3,100.7,1.24,1949.0537215590182
737,2016,1425,8,45.0,0.576661260344054,0.5198695315398429,0.1433912850381659,0.32413129241422867,0.3623470362242355,0.36297394779195974,115.19932107053751,106.53669610226278,14.713074409940512,0.6819182021586431,0.6734567973442273,0.6363636363636364,14.25,113.9,99.7,71.0,-0.028,7.61,108.7,101.1,-1.65,1695.2632632366601
738,2016,1344,9,44.0,0.5441790482264991,0.4844792344159884,0.14148795370042894,0.3091339445837381,0.3828970078263223,0.3484250222821986,110.33211853343391,103.83016353655329,16.173367070908977,0.7013055529606432,0.7184683176767677,0.696969696969697,14.49,110.0,95.5,68.4,0.062,8.93,109.5,100.6,-3.13,1843.2921293304375
739,2016,1338,10,56.0,0.5538650164873368,0.5112732898083654,0.14848495020164032,0.3737003444723022,0.3721446926117249,0.37219232625997556,118.58398004709733,108.27102255788654,17.136001845431178,0.7272155800939035,0.7570270009215684,0.6451612903225806,16.6,114.9,98.3,65.3,-0.011,9.06,110.8,101.7,-7.02,1830.410816313662
740,2016,1276,11,68.0,0.5481077987340294,0.5516759353326312,0.13262533843466462,0.2449966322985076,0.29033549416534726,0.34637635932622224,118.08571807254864,108.1461195955983,16.640211574933538,0.7341691311656827,0.7201577957698064,0.6363636363636364,14.15,114.6,100.5,65.8,0.013,8.96,110.1,101.1,-2.15,1800.6349630110922
741,2016,1409,11,51.0,0.5566594898672844,0.5059339562964724,0.13740305999477814,0.27681455446738495,0.4080394544169889,0.3532931765733088,112.23924318937549,105.65804141545627,14.712866504639237,0.6940864282920679,0.6737598575330792,0.6451612903225806,11.5,111.2,99.7,68.4,-0.003,5.54,107.0,101.4,1.46,1746.268329326434
742,2016,1151,12,59.0,0.5689374642780051,0.5189928849127317,0.15614059155594337,0.3167282941296825,0.4240179065549211,0.3735806466632532,115.47994022356532,103.8630867564871,15.081264448102019,0.7156552725235183,0.7290460383505627,0.84375,6.5,107.5,101.0,66.3,0.132,-3.18,104.4,107.6,-0.04,1541.473130849161
743,2016,1392,13,62.0,0.6212048995893799,0.5371384746642307,0.1473025885813368,0.3412448685943232,0.33554068658748715,0.37026111371801423,116.99311315548506,100.91789362931435,16.985623421341288,0.7435869394538847,0.6697401559170302,0.8,8.13,107.3,99.1,67.2,0.049,-5.6,103.3,108.9,4.38,1610.9652451243433
744,2016,1372,14,79.0,0.6500068973009925,0.5565684772550905,0.15849496248973916,0.33318074298509776,0.34509063474228574,0.3806508753328333,121.09576919109584,97.93073915254573,18.555405558104983,0.7041307278824678,0.7436284896181828,0.8214285714285714,15.62,112.2,96.6,67.3,0.006999999999999999,-5.88,102.7,108.6,4.79,1794.248021655218
745,2016,1451,15,130.0,0.5948166873255247,0.5543925101005408,0.17783840698837827,0.25474018152899697,0.48649249984670195,0.3901385170701156,112.6255116167302,103.30469517798933,14.340883793201197,0.7540463322709091,0.6825792516195313,0.7419354838709677,2.45,103.4,100.9,66.8,0.019,-5.67,103.3,109.0,1.16,1557.1247178977287
746,2016,1192,16,217.0,0.46963496178613395,0.5185721787765012,0.15813054724810383,0.28945428090935127,0.3428313560996976,0.35627706791945124,111.43871188407553,113.60868349553854,14.6098160244007,0.6370094526605854,0.6978151298237414,0.5483870967741935,-10.63,104.4,115.0,71.5,0.097,-9.44,98.7,108.1,-0.17,1297.7773554697885
747,2016,1195,16,215.0,0.5321657988533623,0.5138308666750226,0.145768498308897,0.3094010619487043,0.37359222235884526,0.3598935169908009,112.17488387597251,107.71884142594664,13.562283350516505,0.7322530580089168,0.6404665992915677,0.5517241379310345,-0.08,103.6,103.7,67.0,-0.038,-5.83,104.1,110.0,-1.87,1502.6106100911375
748,2016,1438,1,2.0,0.6267130962774675,0.5479761129408272,0.13569364051356472,0.30464501371807357,0.3371162781989157,0.3646102997781741,120.7437830262063,102.29407984093072,16.977488779997397,0.7437512812691915,0.7588278680123599,0.7878787878787878,29.64,120.6,91.0,61.3,-0.04,12.67,112.1,99.5,4.98,2064.159798355787
749,2016,1277,2,14.0,0.6713495376776276,0.5625486323727824,0.14959599599168827,0.3652715967138153,0.30366745083190894,0.3810228889145844,124.28629084708994,98.73370133859805,20.46235145637872,0.7637087401340964,0.7433494641638139,0.8529411764705882,27.97,123.4,95.5,66.5,-0.012,7.19,107.5,100.3,0.4,2024.3579333488221
750,2016,1428,3,8.0,0.5914623761445283,0.5507165577361208,0.15929268560906454,0.29160787495910423,0.3922671951387928,0.37727144875935426,117.23327781345066,106.5460323653258,16.174389374161198,0.7182216924562019,0.7116262936567844,0.7575757575757576,16.79,115.6,98.8,65.3,0.112,9.79,109.8,100.0,1.9,1858.9622421395734
751,2016,1235,4,20.0,0.5755899955790649,0.5687362525527083,0.1436148522917237,0.27044581888910224,0.2568182950676283,0.356010122131979,118.5655385915737,108.81532342322205,16.838759773255813,0.691925220726813,0.6939061245429847,0.65625,20.95,121.2,100.3,71.2,-0.062,12.05,110.2,98.1,2.54,1921.4023537931087
752,2016,1345,5,16.0,0.6524948651345558,0.5394715898287432,0.15054883193710616,0.34632989272944287,0.3560255482532181,0.3760956546996451,119.93547799920329,99.76740480372212,18.00030398150584,0.7711784914866386,0.7310847912123888,0.7647058823529411,23.85,116.9,93.1,67.9,-0.046,7.43,109.1,101.7,-2.67,1893.3938436337492
753,2016,1371,6,32.0,0.5904639184105024,0.5049613293694841,0.16530613942159286,0.3497696877442012,0.4164341698019248,0.3757301296223208,111.33385506625406,100.74866596821873,13.928915519735643,0.697191712530676,0.6585164908068303,0.7575757575757576,18.27,111.1,92.9,69.7,0.016,8.55,108.5,100.0,-2.92,1831.4800296197907
754,2016,1173,7,21.0,0.60549099759389,0.5222457671463997,0.16666212461978713,0.29012914274286355,0.4238769186334208,0.37217120435709244,110.98399379850201,99.57312909410263,15.592600148810115,0.7639958514183669,0.6685440978454891,0.78125,12.63,106.6,94.0,67.8,0.08199999999999999,3.89,107.3,103.4,2.58,1796.552281470055
755,2016,1403,8,26.0,0.5590607270833914,0.5079703379211054,0.15545966928374227,0.31209639082248597,0.4502351625120805,0.37200760503068697,112.80521989746404,108.84626696303916,14.424769153142343,0.6770251338465656,0.7345335916994671,0.6129032258064516,13.78,113.2,99.4,66.0,0.028,10.66,110.4,99.7,0.62,1705.5167937069114
756,2016,1139,9,46.0,0.5839154258835478,0.5260892662662443,0.12735048247163944,0.32752125124825765,0.41027968487612726,0.36931953010547824,119.84922591467793,107.21302362925708,14.80686107696699,0.7222252338762893,0.7262995996191883,0.6774193548387096,17.27,118.0,100.7,67.9,-0.009000000000000001,8.1,108.5,100.4,-4.1,1829.2392900937755
757,2016,1393,10,60.0,0.543735554762598,0.5061498917306863,0.15766200864664143,0.330688558975976,0.36363827259532855,0.36255891153842934,112.32160757226218,104.87422636036959,15.411012771922724,0.6501858215333627,0.6829514684875246,0.59375,18.57,112.7,94.1,65.0,-0.027000000000000003,10.21,110.9,100.7,-0.82,1851.0515681283453
758,2016,1211,11,64.0,0.6350855617440113,0.5548235116490893,0.14444164666601997,0.3156921228071761,0.36788737537332866,0.3763613471935753,122.20817310350378,102.93259226501479,15.020313880078392,0.7390678684730758,0.7460490878431552,0.78125,20.82,116.3,95.5,67.3,-0.038,3.51,107.3,103.8,6.12,1989.923400793744
760,2016,1233,13,86.0,0.5680891863753554,0.5404337097224019,0.15458812182624215,0.28841480660826313,0.3303524859841444,0.3620563485647956,115.48096094666482,106.26515282715604,16.980479012329575,0.6925796290801971,0.7144061739470499,0.6875,7.13,110.5,103.4,71.9,-0.005,-1.78,103.7,105.5,5.71,1684.1161816818476
761,2016,1201,14,81.0,0.5364824616754271,0.4873980793139784,0.13192016539744628,0.2981272266612158,0.3973495970905886,0.34716715797078435,110.32406064367211,105.2319750570789,13.707980362990888,0.714131947970603,0.6903675333829792,0.71875,6.63,107.4,100.8,69.0,0.085,1.65,105.3,103.7,-2.89,1661.28974759915
762,2016,1292,15,95.0,0.5297821681709112,0.5194570465836714,0.15158511338964414,0.28131355576461103,0.3657681140104688,0.3568070252353721,109.70038628765013,103.63987643923271,14.188126151744127,0.7510646369631071,0.5902753830404364,0.7096774193548387,4.76,104.6,99.9,67.6,0.08800000000000001,-0.58,105.5,106.1,2.11,1652.8030081868526
763,2016,1214,16,180.0,0.5220188348232749,0.47457906971316066,0.15916921633125516,0.34786685746156487,0.4259624935343251,0.3630916774905397,107.67939989883976,106.40197824722989,12.345603773299901,0.7262992419563854,0.6430415076471915,0.6666666666666666,-7.4,99.8,107.2,71.2,0.157,-9.75,98.9,108.7,1.91,1404.855122714043
764,2016,1242,1,1.0,0.6416261440395855,0.5633500475890337,0.15847176929454784,0.3211640351297014,0.40095218247109443,0.38933359575585486,120.4497223465018,101.24797399062386,16.118929216550598,0.7134138369269147,0.7207412432756076,0.8787878787878788,29.67,120.0,90.4,69.0,0.044,12.61,111.4,98.8,3.62,2060.580296500576
765,2016,1437,2,3.0,0.648538089865902,0.5450002446212951,0.14472998365846926,0.2806229326065377,0.34907643251337284,0.36266864516144887,119.47484337159946,98.71505072017592,17.255095573148758,0.7117329783519922,0.7882330409979895,0.8529411764705882,32.01,122.8,90.8,66.0,0.023,10.74,110.5,99.7,2.98,2048.6737228926277
766,2016,1274,3,7.0,0.6034970379592537,0.5405260986137791,0.14173387300225637,0.2981793562598554,0.4030909241989271,0.371743417577886,119.71676984053892,106.28124184598292,14.431081131856965,0.7081404610527413,0.7557684231821167,0.78125,22.44,119.4,96.9,65.9,0.077,11.67,111.6,99.9,2.63,1889.4622060676754
767,2016,1143,4,15.0,0.5783985082195897,0.5251183040902552,0.15372542232189704,0.3263208845528943,0.427142472064394,0.37781422493681427,114.61041183019552,102.37120969788924,13.893119800108947,0.7445725800824295,0.663643965169315,0.696969696969697,18.32,112.5,94.2,68.1,-0.053,7.65,109.4,101.8,-2.58,1805.1234017446611
768,2016,1268,5,12.0,0.6050086397925202,0.5571628181499303,0.1681085350464986,0.2990628711026472,0.3635568181980124,0.37923835797182803,118.28999688456749,104.18224092970112,15.48258034285012,0.7042767047862498,0.7578916953549384,0.75,20.25,116.2,95.9,67.4,0.016,8.6,109.2,100.6,-1.86,1899.4421460664341
769,2016,1112,6,25.0,0.6432170241067399,0.5424497251750444,0.15563332864879445,0.34514672298181237,0.4604262202515516,0.3939814998663116,119.66215263989207,101.41695994679208,14.904051356416238,0.7562258871407511,0.7259242131666545,0.7575757575757576,20.97,116.8,95.8,68.3,-0.038,6.66,107.9,101.3,-3.66,2014.9445174900484
770,2016,1234,7,24.0,0.5989351281530473,0.5163175851235766,0.1283229401249691,0.3201455789073914,0.34428257453597355,0.3542792710425473,117.93707119208113,104.22802250843597,16.357478804035985,0.6877550800128992,0.7241641499754701,0.6774193548387096,20.24,116.1,95.9,68.8,-0.071,9.12,110.2,101.1,1.28,1902.5039878794
771,2016,1160,8,29.0,0.5581368178262467,0.48846574203307713,0.16069001381640916,0.35076298450183974,0.40723442048163444,0.3667965602399463,110.93210143784509,104.13524469289845,13.762627283223296,0.756176496173658,0.7271469332688201,0.65625,12.91,108.8,95.9,69.0,0.015,7.51,109.5,102.0,-2.15,1749.715942548845
772,2016,1163,9,57.0,0.62422102662251,0.520330426669209,0.14632177604083893,0.29092948232385263,0.3038395715228689,0.3484744468710942,114.34766043845048,98.5642993389913,15.204533905687835,0.7118538239147527,0.7849012894837138,0.7058823529411765,18.71,111.9,93.2,65.9,-0.036000000000000004,6.17,107.6,101.4,-0.91,1866.7645520840586
773,2016,1396,10,54.0,0.5021076966784004,0.47177138715310774,0.11794989979928483,0.2921146784537786,0.2763195683230244,0.3180669007502738,107.98158828263087,105.84098134687312,14.806176464893934,0.7033038552777676,0.6813612738568466,0.65625,8.82,107.0,98.1,65.9,0.095,6.33,107.8,101.5,3.7,1751.3637248035884
774,2016,1435,11,49.0,0.6063533001574553,0.5351235130641381,0.14858737573836492,0.2752862680645976,0.40634601984590163,0.36720540575005123,115.8632899969603,101.96002540441671,15.78872785414394,0.7078998115958595,0.6904660348764836,0.59375,18.76,113.6,94.9,67.8,-0.106,8.6,109.2,100.6,3.68,1832.4666433801026
775,2016,1455,11,48.0,0.6549597891659974,0.5001432540395785,0.1259976970847682,0.31288875587576137,0.3945400800314529,0.35331548906689364,115.43951125569684,93.85953595217305,15.579506320970015,0.7672418823750806,0.7105153215984185,0.7419354838709677,22.53,111.3,88.7,66.0,-0.079,3.61,104.8,101.2,6.45,1922.8396917658843
776,2016,1355,12,36.0,0.558174565385115,0.5135453280019743,0.1484829748701602,0.3209122500519539,0.4187963587957628,0.369540778748085,116.29912766232297,105.4132628630492,12.484880911567052,0.7529777440715854,0.7522490762691475,0.7741935483870968,9.57,111.4,101.8,68.3,0.004,-0.23,104.6,104.8,1.91,1695.8160908422944
777,2016,1218,13,92.0,0.644362014770208,0.5261908612222737,0.1627560406819257,0.311977628837847,0.47309820337892405,0.384525610933799,113.80868617856737,97.66724011575397,16.044930945153762,0.7365821721311361,0.6797563235158233,0.8333333333333334,12.16,108.2,96.1,70.6,0.013,-2.32,102.5,104.9,-8.92,1645.409329137831
778,2016,1138,14,114.0,0.49814271483090056,0.4995088210621511,0.16490764925279103,0.3174525860608069,0.4255356404947782,0.3683513040244362,110.51308680743371,109.42652933716548,12.915130438531301,0.7158840151908461,0.7141498047393555,0.5757575757575758,2.95,105.9,102.9,72.1,0.044,0.97,106.5,105.6,2.0,1617.6346044641614
